iteration,source,method,task_family,task_name,seed,frontier_id,objective_key,objective_value,best_so_far_objective,best_so_far_objective_iteration,combined_score,best_so_far_combined_score,best_so_far_combined_score_iteration,candidate_score,local_best,global_best_before,global_best_after,global_best,target_value,target_ratio,best_so_far_target_ratio,best_so_far_target_ratio_iteration,generation_cost,retry_cost,guide_cost,iteration_cost,cumulative_cost,remaining_budget_ratio,remaining_budget_ratio_before,remaining_budget_ratio_after,input_tokens,output_tokens,total_tokens,prompt_tokens,completion_tokens,generation_input_tokens,generation_output_tokens,retry_input_tokens,retry_output_tokens,guide_input_tokens,guide_output_tokens,num_calls,num_generation_calls_this_iteration,num_retry_calls_this_iteration,num_guide_calls_this_iteration,lambda_t,local_gain,global_gain,local_gain_normalized,global_gain_normalized,frontier_improvement,utility,frontier_signal,routing_reward,routing_stat,router_reward,recent_improvement_avg,stagnation_steps,intensity,tier,base_tier,final_tier,tier_override_reason,meta_triggered,guide_triggered,meta_sources,paradigm_triggered,paradigm_count,attempts_used,model_name,validity,eval_time,metrics_raw,calls,action_family,action_tier,budget_bin,call_completion_tokens,call_costs,call_input_tokens,call_model_names,call_output_tokens,call_prompt_tokens,call_roles,call_total_tokens,frontier_gain,generation_completion_tokens,generation_prompt_tokens,guide_completion_tokens,guide_prompt_tokens,retry_completion_tokens,retry_prompt_tokens
26,iteration,evox,circle_packing,evaluator,,,sum_radii,2.6089206677176175,2.610529791766233,24,0.9901027201964394,0.9907133934596711,24,0.9901027201964394,0.9901027201964394,0.9907133934596711,0.9907133934596711,0.9907133934596711,,0.9901027201964394,0.9907133934596711,24,0.013525780000000001,0.0,0.0,0.013525780000000001,0.43114583999999995,0.9956885416,0.9958237994,0.9956885416,2574,5075,7649,2574,5075,2574,5075,0,0,0,0,1,1,0,0,,-0.0006106732632317202,0.0,-0.0006163975043268443,0.0,,-0.0006106732632317202,,,,,,,,,,,,False,False,[],False,0,1,z-ai/glm-5,1.0,14.1993989944458,"{""combined_score"": 0.9901027201964394, ""eval_time"": 6.945141792297363, ""sum_radii"": 2.6089206677176175, ""target_ratio"": 0.9901027201964394, ""validity"": 1.0}","[{""input_tokens"": 2574, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 5075, ""raw_cost"": 0.013525780000000001, ""role"": ""generation"", ""total_tokens"": 7649}]",,,,[5075],[0.013525780000000001],[2574],"[""z-ai/glm-5""]",[5075],[2574],"[""generation""]",[7649],,5075,2574,0,0,0,0
27,iteration,evox,circle_packing,evaluator,,,sum_radii,2.620267848471423,2.620267848471423,27,0.9944090506532915,0.9944090506532915,27,0.9944090506532915,0.9944090506532915,0.9907133934596711,0.9944090506532915,0.9944090506532915,,0.9944090506532915,0.9944090506532915,27,0.0205103,0.0,0.0,0.0205103,0.45165613999999993,0.9954834386,0.9956885416,0.9954834386,3260,7897,11157,3260,7897,3260,7897,0,0,0,0,1,1,0,0,,0.0036956571936204163,0.0036956571936204163,0.003730299012830349,0.003730299012830349,,0.0036956571936204163,,,,,,,,,,,,False,False,[],False,0,1,z-ai/glm-5,1.0,44.153711795806885,"{""combined_score"": 0.9944090506532915, ""eval_time"": 21.58906364440918, ""sum_radii"": 2.620267848471423, ""target_ratio"": 0.9944090506532915, ""validity"": 1.0}","[{""input_tokens"": 3260, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 7897, ""raw_cost"": 0.0205103, ""role"": ""generation"", ""total_tokens"": 11157}]",,,,[7897],[0.0205103],[3260],"[""z-ai/glm-5""]",[7897],[3260],"[""generation""]",[11157],,7897,3260,0,0,0,0
28,iteration,evox,circle_packing,evaluator,,,sum_radii,1.5065920106813955,2.620267848471423,27,0.5717616738828826,0.9944090506532915,27,0.5717616738828826,0.5717616738828826,0.9944090506532915,0.9944090506532915,0.9944090506532915,,0.5717616738828826,0.9944090506532915,27,0.01590704,0.0,0.00501626,0.0209233,0.4725794399999999,0.9952742056,0.9954834386,0.9952742056,8325,6491,14816,8325,6491,4447,5524,0,0,3878,967,2,1,0,1,,-0.422647376770409,0.0,-0.425023662538816,0.0,,-0.422647376770409,,,,,,,,,,,,True,True,"[""evox_search_algorithm_generation""]",False,0,1,z-ai/glm-5,1.0,241.67160511016846,"{""combined_score"": 0.5717616738828826, ""eval_time"": 121.4414336681366, ""sum_radii"": 1.5065920106813955, ""target_ratio"": 0.5717616738828826, ""validity"": 1.0}","[{""input_tokens"": 4447, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 5524, ""raw_cost"": 0.01590704, ""role"": ""generation"", ""total_tokens"": 9971}, {""input_tokens"": 3878, ""meta"": {""inner_search_iteration"": 2, ""original_role"": ""generation"", ""source"": ""evox_search_algorithm_generation""}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 967, ""raw_cost"": 0.00501626, ""role"": ""guide"", ""total_tokens"": 4845}]",,,,"[5524, 967]","[0.01590704, 0.00501626]","[4447, 3878]","[""z-ai/glm-5"", ""z-ai/glm-5""]","[5524, 967]","[4447, 3878]","[""generation"", ""guide""]","[9971, 4845]",,5524,4447,967,3878,0,0
29,iteration,evox,circle_packing,evaluator,,,sum_radii,2.5747980710649916,2.620267848471423,27,0.977152968146107,0.9944090506532915,27,0.977152968146107,0.977152968146107,0.9944090506532915,0.9944090506532915,0.9944090506532915,,0.977152968146107,0.9944090506532915,27,0.028078739999999998,0.010267459999999999,0.0,0.0383462,0.51092564,0.9948907436,0.9952742056,0.9948907436,5540,14938,20478,5540,14938,2572,11403,2968,3535,0,0,2,1,1,0,,-0.017256082507184578,0.0,-0.01735310282609349,0.0,,-0.017256082507184578,,,,,,,,,,,,False,False,[],False,0,2,z-ai/glm-5,1.0,7.258777618408203,"{""combined_score"": 0.977152968146107, ""eval_time"": 3.7198143005371094, ""sum_radii"": 2.5747980710649916, ""target_ratio"": 0.977152968146107, ""validity"": 1.0}","[{""input_tokens"": 2572, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 11403, ""raw_cost"": 0.028078739999999998, ""role"": ""generation"", ""total_tokens"": 13975}, {""input_tokens"": 2968, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 3535, ""raw_cost"": 0.010267459999999999, ""role"": ""retry"", ""total_tokens"": 6503}]",,,,"[11403, 3535]","[0.028078739999999998, 0.010267459999999999]","[2572, 2968]","[""z-ai/glm-5"", ""z-ai/glm-5""]","[11403, 3535]","[2572, 2968]","[""generation"", ""retry""]","[13975, 6503]",,11403,2572,0,0,3535,2968
31,iteration,evox,circle_packing,evaluator,,,sum_radii,2.5519991113350624,2.620267848471423,27,0.9685006115123578,0.9944090506532915,27,0.9685006115123578,0.9685006115123578,0.9944090506532915,0.9944090506532915,0.9944090506532915,,0.9685006115123578,0.9944090506532915,27,0.00833124,0.00866556,0.0,0.0169968,0.52792244,0.9947207756,0.9948907436,0.9947207756,5705,5604,11309,5705,5604,2582,2814,3123,2790,0,0,2,1,1,0,,-0.02590843914093377,0.0,-0.02605410632969686,0.0,,-0.02590843914093377,,,,,,,,,,,,False,False,[],False,0,2,z-ai/glm-5,1.0,159.19274711608887,"{""combined_score"": 0.9685006115123578, ""eval_time"": 69.4781141281128, ""sum_radii"": 2.5519991113350624, ""target_ratio"": 0.9685006115123578, ""validity"": 1.0}","[{""input_tokens"": 2582, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 2814, ""raw_cost"": 0.00833124, ""role"": ""generation"", ""total_tokens"": 5396}, {""input_tokens"": 3123, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 2790, ""raw_cost"": 0.00866556, ""role"": ""retry"", ""total_tokens"": 5913}]",,,,"[2814, 2790]","[0.00833124, 0.00866556]","[2582, 3123]","[""z-ai/glm-5"", ""z-ai/glm-5""]","[2814, 2790]","[2582, 3123]","[""generation"", ""retry""]","[5396, 5913]",,2814,2582,0,0,2790,3123
33,iteration,evox,circle_packing,evaluator,,,sum_radii,2.604943532471934,2.620267848471423,27,0.9885933709570909,0.9944090506532915,27,0.9885933709570909,0.9885933709570909,0.9944090506532915,0.9944090506532915,0.9944090506532915,,0.9885933709570909,0.9944090506532915,27,0.01315222,0.0106904,0.0,0.02384262,0.55176506,0.9944823494,0.9947207756,0.9944823494,6406,8361,14767,6406,8361,3186,4721,3220,3640,0,0,2,1,1,0,,-0.005815679696200671,0.0,-0.005848377679567553,0.0,,-0.005815679696200671,,,,,,,,,,,,False,False,[],False,0,2,z-ai/glm-5,1.0,39.75122046470642,"{""combined_score"": 0.9885933709570909, ""eval_time"": 18.594974517822266, ""sum_radii"": 2.604943532471934, ""target_ratio"": 0.9885933709570909, ""validity"": 1.0}","[{""input_tokens"": 3186, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 4721, ""raw_cost"": 0.01315222, ""role"": ""generation"", ""total_tokens"": 7907}, {""input_tokens"": 3220, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 3640, ""raw_cost"": 0.0106904, ""role"": ""retry"", ""total_tokens"": 6860}]",,,,"[4721, 3640]","[0.01315222, 0.0106904]","[3186, 3220]","[""z-ai/glm-5"", ""z-ai/glm-5""]","[4721, 3640]","[3186, 3220]","[""generation"", ""retry""]","[7907, 6860]",,4721,3186,0,0,3640,3220
35,iteration,evox,circle_packing,evaluator,,,sum_radii,1.9537242750592243,2.620267848471423,27,0.7414513377833869,0.9944090506532915,27,0.7414513377833869,0.7414513377833869,0.9944090506532915,0.9944090506532915,0.9944090506532915,,0.7414513377833869,0.9944090506532915,27,0.007823219999999999,0.0,0.0,0.007823219999999999,0.55958828,0.9944041172,0.9944823494,0.9944041172,2576,2595,5171,2576,2595,2576,2595,0,0,0,0,1,1,0,0,,-0.25295771286990465,0.0,-0.2543799382193076,0.0,,-0.25295771286990465,,,,,,,,,,,,False,False,[],False,0,1,z-ai/glm-5,1.0,8.447956085205078,"{""combined_score"": 0.7414513377833869, ""eval_time"": 4.171659469604492, ""sum_radii"": 1.9537242750592243, ""target_ratio"": 0.7414513377833869, ""validity"": 1.0}","[{""input_tokens"": 2576, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 2595, ""raw_cost"": 0.007823219999999999, ""role"": ""generation"", ""total_tokens"": 5171}]",,,,[2595],[0.007823219999999999],[2576],"[""z-ai/glm-5""]",[2595],[2576],"[""generation""]",[5171],,2595,2576,0,0,0,0
36,iteration,evox,circle_packing,evaluator,,,,,2.620267848471423,27,,0.9944090506532915,27,,,0.9944090506532915,0.9944090506532915,0.9944090506532915,,,0.9944090506532915,27,0.011218859999999999,0.028924039999999998,0.0,0.040142899999999995,0.59973118,0.9940026882,0.9944041172,0.9940026882,10920,14035,24955,10920,14035,3248,3861,7672,10174,0,0,3,1,2,0,,,,,,,,,,,,,,,,,,,False,False,[],False,0,3,z-ai/glm-5,,360.1032211780548,"{""error"": 0.0, ""timeout"": true}","[{""input_tokens"": 3248, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 3861, ""raw_cost"": 0.011218859999999999, ""role"": ""generation"", ""total_tokens"": 7109}, {""input_tokens"": 3637, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 5093, ""raw_cost"": 0.01433254, ""role"": ""retry"", ""total_tokens"": 8730}, {""input_tokens"": 4035, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 5081, ""raw_cost"": 0.0145915, ""role"": ""retry"", ""total_tokens"": 9116}]",,,,"[3861, 5093, 5081]","[0.011218859999999999, 0.01433254, 0.0145915]","[3248, 3637, 4035]","[""z-ai/glm-5"", ""z-ai/glm-5"", ""z-ai/glm-5""]","[3861, 5093, 5081]","[3248, 3637, 4035]","[""generation"", ""retry"", ""retry""]","[7109, 8730, 9116]",,3861,3248,0,0,10174,7672
39,iteration,evox,circle_packing,evaluator,,,,,2.620267848471423,27,,0.9944090506532915,27,,,0.9944090506532915,0.9944090506532915,0.9944090506532915,,,0.9944090506532915,27,0.021511539999999996,0.04012154,0.0,0.06163307999999999,0.66136426,0.9933863574,0.9940026882,0.9933863574,9069,23958,33027,9069,23958,2587,8543,6482,15415,0,0,3,1,2,0,,,,,,,,,,,,,,,,,,,False,False,[],False,0,3,z-ai/glm-5,,0.0,{},"[{""input_tokens"": 2587, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 8543, ""raw_cost"": 0.021511539999999996, ""role"": ""generation"", ""total_tokens"": 11130}, {""input_tokens"": 3003, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 10597, ""raw_cost"": 0.026535259999999998, ""role"": ""retry"", ""total_tokens"": 13600}, {""input_tokens"": 3479, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 4818, ""raw_cost"": 0.01358628, ""role"": ""retry"", ""total_tokens"": 8297}]",,,,"[8543, 10597, 4818]","[0.021511539999999996, 0.026535259999999998, 0.01358628]","[2587, 3003, 3479]","[""z-ai/glm-5"", ""z-ai/glm-5"", ""z-ai/glm-5""]","[8543, 10597, 4818]","[2587, 3003, 3479]","[""generation"", ""retry"", ""retry""]","[11130, 13600, 8297]",,8543,2587,0,0,15415,6482
42,iteration,evox,circle_packing,evaluator,,,sum_radii,2.5910449550552177,2.620267848471423,27,0.9833187685219044,0.9944090506532915,27,0.9833187685219044,0.9833187685219044,0.9944090506532915,0.9944090506532915,0.9944090506532915,,0.9833187685219044,0.9944090506532915,27,0.021115759999999997,0.0,0.0,0.021115759999999997,0.6824800200000001,0.9931751998,0.9933863574,0.9931751998,3248,8164,11412,3248,8164,3248,8164,0,0,0,0,1,1,0,0,,-0.011090282131387186,0.0,-0.011152635954088776,0.0,,-0.011090282131387186,,,,,,,,,,,,False,False,[],False,0,1,z-ai/glm-5,1.0,119.76114273071289,"{""combined_score"": 0.9833187685219044, ""eval_time"": 59.69428992271423, ""sum_radii"": 2.5910449550552177, ""target_ratio"": 0.9833187685219044, ""validity"": 1.0}","[{""input_tokens"": 3248, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 8164, ""raw_cost"": 0.021115759999999997, ""role"": ""generation"", ""total_tokens"": 11412}]",,,,[8164],[0.021115759999999997],[3248],"[""z-ai/glm-5""]",[8164],[3248],"[""generation""]",[11412],,8164,3248,0,0,0,0
43,iteration,evox,circle_packing,evaluator,,,sum_radii,2.6139484712312306,2.620267848471423,27,0.99201080502134,0.9944090506532915,27,0.99201080502134,0.99201080502134,0.9944090506532915,0.9944090506532915,0.9944090506532915,,0.99201080502134,0.9944090506532915,27,0.030508499999999997,0.020523379999999997,0.0,0.051031879999999995,0.7335119000000001,0.992664881,0.9931751998,0.992664881,5794,20374,26168,5794,20374,2880,12363,2914,8011,0,0,2,1,1,0,,-0.0023982456319515677,0.0,-0.002411729489364568,0.0,,-0.0023982456319515677,,,,,,,,,,,,False,False,[],False,0,2,z-ai/glm-5,1.0,2.870122194290161,"{""combined_score"": 0.99201080502134, ""eval_time"": 1.341137409210205, ""sum_radii"": 2.6139484712312306, ""target_ratio"": 0.99201080502134, ""validity"": 1.0}","[{""input_tokens"": 2880, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 12363, ""raw_cost"": 0.030508499999999997, ""role"": ""generation"", ""total_tokens"": 15243}, {""input_tokens"": 2914, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 8011, ""raw_cost"": 0.020523379999999997, ""role"": ""retry"", ""total_tokens"": 10925}]",,,,"[12363, 8011]","[0.030508499999999997, 0.020523379999999997]","[2880, 2914]","[""z-ai/glm-5"", ""z-ai/glm-5""]","[12363, 8011]","[2880, 2914]","[""generation"", ""retry""]","[15243, 10925]",,12363,2880,0,0,8011,2914
45,iteration,evox,circle_packing,evaluator,,,sum_radii,2.606565613053629,2.620267848471423,27,0.9892089613106753,0.9944090506532915,27,0.9892089613106753,0.9892089613106753,0.9944090506532915,0.9944090506532915,0.9944090506532915,,0.9892089613106753,0.9944090506532915,27,0.029097319999999996,0.0,0.0,0.029097319999999996,0.7626092200000001,0.9923739078,0.992664881,0.9923739078,2546,11854,14400,2546,11854,2546,11854,0,0,0,0,1,1,0,0,,-0.0052000893426162875,0.0,-0.00522932624074571,0.0,,-0.0052000893426162875,,,,,,,,,,,,False,False,[],False,0,1,z-ai/glm-5,1.0,174.66177821159363,"{""combined_score"": 0.9892089613106753, ""eval_time"": 86.16553521156311, ""sum_radii"": 2.606565613053629, ""target_ratio"": 0.9892089613106753, ""validity"": 1.0}","[{""input_tokens"": 2546, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 11854, ""raw_cost"": 0.029097319999999996, ""role"": ""generation"", ""total_tokens"": 14400}]",,,,[11854],[0.029097319999999996],[2546],"[""z-ai/glm-5""]",[11854],[2546],"[""generation""]",[14400],,11854,2546,0,0,0,0
46,iteration,evox,circle_packing,evaluator,,,sum_radii,1.3469539046250896,2.620267848471423,27,0.5111779524193889,0.9944090506532915,27,0.5111779524193889,0.5111779524193889,0.9944090506532915,0.9944090506532915,0.9944090506532915,,0.5111779524193889,0.9944090506532915,27,0.00801092,0.0,0.00670908,0.01472,0.77732922,0.9922267078,0.9923739078,0.9922267078,6555,4348,10903,6555,4348,2546,2686,0,0,4009,1662,2,1,0,1,,-0.48323109823390265,0.0,-0.48594800893700324,0.0,,-0.48323109823390265,,,,,,,,,,,,True,True,"[""evox_search_algorithm_generation""]",False,0,1,z-ai/glm-5,1.0,13.456482172012329,"{""combined_score"": 0.5111779524193889, ""eval_time"": 7.337323188781738, ""sum_radii"": 1.3469539046250896, ""target_ratio"": 0.5111779524193889, ""validity"": 1.0}","[{""input_tokens"": 2546, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 2686, ""raw_cost"": 0.00801092, ""role"": ""generation"", ""total_tokens"": 5232}, {""input_tokens"": 4009, ""meta"": {""inner_search_iteration"": 3, ""original_role"": ""generation"", ""source"": ""evox_search_algorithm_generation""}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 1662, ""raw_cost"": 0.00670908, ""role"": ""guide"", ""total_tokens"": 5671}]",,,,"[2686, 1662]","[0.00801092, 0.00670908]","[2546, 4009]","[""z-ai/glm-5"", ""z-ai/glm-5""]","[2686, 1662]","[2546, 4009]","[""generation"", ""guide""]","[5232, 5671]",,2686,2546,1662,4009,0,0
47,iteration,evox,circle_packing,evaluator,,,sum_radii,2.6086313962665955,2.620267848471423,27,0.9899929397596189,0.9944090506532915,27,0.9899929397596189,0.9899929397596189,0.9944090506532915,0.9944090506532915,0.9944090506532915,,0.9899929397596189,0.9944090506532915,27,0.04088,0.07334426,0.0,0.11422426,0.89155348,0.9910844652,0.9922267078,0.9910844652,13403,45467,58870,13403,45467,4440,16384,8963,29083,0,0,3,1,2,0,,-0.0044161108936726645,0.0,-0.004440939964063517,0.0,,-0.0044161108936726645,,,,,,,,,,,,False,False,[],False,0,3,z-ai/glm-5,1.0,8.033691883087158,"{""combined_score"": 0.9899929397596189, ""eval_time"": 3.687382936477661, ""sum_radii"": 2.6086313962665955, ""target_ratio"": 0.9899929397596189, ""validity"": 1.0}","[{""input_tokens"": 4440, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 16384, ""raw_cost"": 0.04088, ""role"": ""generation"", ""total_tokens"": 20824}, {""input_tokens"": 4474, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 16384, ""raw_cost"": 0.04090447999999999, ""role"": ""retry"", ""total_tokens"": 20858}, {""input_tokens"": 4489, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 12699, ""raw_cost"": 0.03243978, ""role"": ""retry"", ""total_tokens"": 17188}]",,,,"[16384, 16384, 12699]","[0.04088, 0.04090447999999999, 0.03243978]","[4440, 4474, 4489]","[""z-ai/glm-5"", ""z-ai/glm-5"", ""z-ai/glm-5""]","[16384, 16384, 12699]","[4440, 4474, 4489]","[""generation"", ""retry"", ""retry""]","[20824, 20858, 17188]",,16384,4440,0,0,29083,8963
50,iteration,evox,circle_packing,evaluator,,,,,2.620267848471423,27,,0.9944090506532915,27,,,0.9944090506532915,0.9944090506532915,0.9944090506532915,,,0.9944090506532915,27,0.036920159999999994,0.06614908,0.0,0.10306923999999999,0.99462272,0.9900537728,0.9910844652,0.9900537728,19712,38642,58354,19712,38642,6543,14004,13169,24638,0,0,3,1,2,0,,,,,,,,,,,,,,,,,,,False,False,[],False,0,3,z-ai/glm-5,,360.0986680984497,"{""error"": 0.0, ""timeout"": true}","[{""input_tokens"": 6543, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 14004, ""raw_cost"": 0.036920159999999994, ""role"": ""generation"", ""total_tokens"": 20547}, {""input_tokens"": 6577, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 14730, ""raw_cost"": 0.03861444, ""role"": ""retry"", ""total_tokens"": 21307}, {""input_tokens"": 6592, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 9908, ""raw_cost"": 0.02753464, ""role"": ""retry"", ""total_tokens"": 16500}]",,,,"[14004, 14730, 9908]","[0.036920159999999994, 0.03861444, 0.02753464]","[6543, 6577, 6592]","[""z-ai/glm-5"", ""z-ai/glm-5"", ""z-ai/glm-5""]","[14004, 14730, 9908]","[6543, 6577, 6592]","[""generation"", ""retry"", ""retry""]","[20547, 21307, 16500]",,14004,6543,0,0,24638,13169
53,iteration,evox,circle_packing,evaluator,,,sum_radii,1.228740668836785,2.620267848471423,27,0.4663152443403359,0.9944090506532915,27,0.4663152443403359,0.4663152443403359,0.9944090506532915,0.9944090506532915,0.9944090506532915,,0.4663152443403359,0.9944090506532915,27,0.04088,0.017163879999999996,0.0,0.05804387999999999,1.0526666,0.989473334,0.9900537728,0.989473334,8914,22446,31360,8914,22446,4440,16384,4474,6062,0,0,2,1,1,0,,-0.5280938063129557,0.0,-0.5310629523796235,0.0,,-0.5280938063129557,,,,,,,,,,,,False,False,[],False,0,2,z-ai/glm-5,1.0,497.31078267097473,"{""combined_score"": 0.4663152443403359, ""eval_time"": 248.57479429244995, ""sum_radii"": 1.228740668836785, ""target_ratio"": 0.4663152443403359, ""validity"": 1.0}","[{""input_tokens"": 4440, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 16384, ""raw_cost"": 0.04088, ""role"": ""generation"", ""total_tokens"": 20824}, {""input_tokens"": 4474, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 6062, ""raw_cost"": 0.017163879999999996, ""role"": ""retry"", ""total_tokens"": 10536}]",,,,"[16384, 6062]","[0.04088, 0.017163879999999996]","[4440, 4474]","[""z-ai/glm-5"", ""z-ai/glm-5""]","[16384, 6062]","[4440, 4474]","[""generation"", ""retry""]","[20824, 10536]",,16384,4440,0,0,6062,4474
55,iteration,evox,circle_packing,evaluator,,,,,2.620267848471423,27,,0.9944090506532915,27,,,0.9944090506532915,0.9944090506532915,0.9944090506532915,,,0.9944090506532915,27,0.013793199999999999,0.03904252,0.0,0.052835719999999996,1.10550232,0.9889449768,0.989473334,0.9889449768,13781,18658,32439,13781,18658,4450,4604,9331,14054,0,0,3,1,2,0,,,,,,,,,,,,,,,,,,,False,False,[],False,0,3,z-ai/glm-5,,360.10220193862915,"{""error"": 0.0, ""timeout"": true}","[{""input_tokens"": 4450, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 4604, ""raw_cost"": 0.013793199999999999, ""role"": ""generation"", ""total_tokens"": 9054}, {""input_tokens"": 4484, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 6931, ""raw_cost"": 0.019169779999999997, ""role"": ""retry"", ""total_tokens"": 11415}, {""input_tokens"": 4847, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 7123, ""raw_cost"": 0.019872739999999996, ""role"": ""retry"", ""total_tokens"": 11970}]",,,,"[4604, 6931, 7123]","[0.013793199999999999, 0.019169779999999997, 0.019872739999999996]","[4450, 4484, 4847]","[""z-ai/glm-5"", ""z-ai/glm-5"", ""z-ai/glm-5""]","[4604, 6931, 7123]","[4450, 4484, 4847]","[""generation"", ""retry"", ""retry""]","[9054, 11415, 11970]",,4604,4450,0,0,14054,9331
58,iteration,evox,circle_packing,evaluator,,,sum_radii,1.021186027160843,2.620267848471423,27,0.3875468793779291,0.9944090506532915,27,0.3875468793779291,0.3875468793779291,0.9944090506532915,0.9944090506532915,0.9944090506532915,,0.3875468793779291,0.9944090506532915,27,0.0359971,0.0,0.0,0.0359971,1.14149942,0.9885850058,0.9889449768,0.9885850058,4440,14261,18701,4440,14261,4440,14261,0,0,0,0,1,1,0,0,,-0.6068621712753625,0.0,-0.6102741833219192,0.0,,-0.6068621712753625,,,,,,,,,,,,False,False,[],False,0,1,z-ai/glm-5,1.0,116.58557486534119,"{""combined_score"": 0.3875468793779291, ""eval_time"": 60.70824384689331, ""sum_radii"": 1.021186027160843, ""target_ratio"": 0.3875468793779291, ""validity"": 1.0}","[{""input_tokens"": 4440, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 14261, ""raw_cost"": 0.0359971, ""role"": ""generation"", ""total_tokens"": 18701}]",,,,[14261],[0.0359971],[4440],"[""z-ai/glm-5""]",[14261],[4440],"[""generation""]",[18701],,14261,4440,0,0,0,0
59,iteration,evox,circle_packing,evaluator,,,combined_score,0.0,2.620267848471423,27,0.0,0.9944090506532915,27,0.0,0.0,0.9944090506532915,0.9944090506532915,0.9944090506532915,,,0.9944090506532915,27,0.039698479999999994,0.017701719999999997,0.0,0.05740019999999999,1.19889962,0.9880110038,0.9885850058,0.9880110038,8480,22302,30782,8480,22302,2799,16384,5681,5918,0,0,3,1,2,0,,-0.9944090506532915,0.0,-1.0,0.0,,-0.9944090506532915,,,,,,,,,,,,False,False,[],False,0,3,z-ai/glm-5,0.0,172.37537217140198,"{""combined_score"": 0.0, ""error"": ""Program execution failed: index 78 is out of bounds for axis 0 with size 78"", ""validity"": 0.0}","[{""input_tokens"": 2799, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 16384, ""raw_cost"": 0.039698479999999994, ""role"": ""generation"", ""total_tokens"": 19183}, {""input_tokens"": 2833, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 2099, ""raw_cost"": 0.00686746, ""role"": ""retry"", ""total_tokens"": 4932}, {""input_tokens"": 2848, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 3819, ""raw_cost"": 0.010834259999999998, ""role"": ""retry"", ""total_tokens"": 6667}]",,,,"[16384, 2099, 3819]","[0.039698479999999994, 0.00686746, 0.010834259999999998]","[2799, 2833, 2848]","[""z-ai/glm-5"", ""z-ai/glm-5"", ""z-ai/glm-5""]","[16384, 2099, 3819]","[2799, 2833, 2848]","[""generation"", ""retry"", ""retry""]","[19183, 4932, 6667]",,16384,2799,0,0,5918,5681
